"
ma_window","
ma_window","
split_idx","Start
","End
","Period
","Start Value
","End Value
","Total Return [%]
","Benchmark Return [%]
","Max Gross Exposure [%]
","Total Fees Paid
","Max Drawdown [%]
","Max Drawdown Duration
","Total Trades
","Total Closed Trades
","Total Open Trades
","Open Trade PnL
","Win Rate [%]
","Best Trade [%]
","Worst Trade [%]
","Avg Winning Trade [%]
","Avg Losing Trade [%]
","Avg Winning Trade Duration
","Avg Losing Trade Duration
","Profit Factor
","Expectancy
","Sharpe Ratio
","Calmar Ratio
","Omega Ratio
","Sortino Ratio
"
"","",8,0,251,252 days,100.0,148.135448,48.135448,49.448649,100.0,0.0,14.701493,34 days,1,0,1,48.135448,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.892028,5.215721,1.435192,3.132397
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,99.949925,-0.050075,54.274231,100.0,0.0,1.270762,1 days,1,0,1,-0.050075,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.014827,-0.057069,0.985061,-0.023438
"","",14,0,251,252 days,100.0,104.516775,4.516775,61.024533,100.0,0.0,5.367336,20 days,1,0,1,4.516775,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.679681,1.231126,1.241094,1.051895
"","",15,0,251,252 days,100.0,113.750626,13.750626,56.037917,100.0,0.0,9.020941,22 days,1,0,1,13.750626,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.204968,2.274248,1.342454,2.043843
"","",16,0,251,252 days,100.0,94.742113,-5.257887,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-5.257887,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.249616,-0.419808,0.948576,-0.339877
"","",17,0,251,252 days,100.0,98.788182,-1.211818,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-1.211818,-1.211818,NaN,-1.211818,NaT,114 days,0.000000,-1.211818,0.053683,-0.092975,1.011396,0.077278
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,100.469373,0.469373,-6.721865,100.0,0.0,NaN,NaT,1,0,1,0.469373,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.203500,NaN,inf,inf
43,83,0,0,251,252 days,100.0,94.692519,-5.307481,12.233055,100.0,0.0,16.169574,26 days,1,1,0,0.000000,0.0,-5.307481,-5.307481,NaN,-5.307481,NaT,37 days,0.0,-5.307481,-0.546954,-0.469711,0.810745,-0.679282
"","",1,0,251,252 days,100.0,94.692519,-5.307481,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-5.307481,-5.307481,NaN,-5.307481,NaT,37 days,0.0,-5.307481,-0.546954,-0.469711,0.810745,-0.679282
"","",2,0,251,252 days,100.0,94.692519,-5.307481,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-5.307481,-5.307481,NaN,-5.307481,NaT,37 days,0.0,-5.307481,-0.546954,-0.469711,0.810745,-0.679282
"","",3,0,251,252 days,100.0,94.692519,-5.307481,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-5.307481,-5.307481,NaN,-5.307481,NaT,37 days,0.0,-5.307481,-0.546954,-0.469711,0.810745,-0.679282
"","",4,0,251,252 days,100.0,104.278856,4.278856,-6.756252,100.0,0.0,9.818330,11 days,1,0,1,4.278856,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.452769,0.637231,1.217093,0.727880
"","",5,0,251,252 days,100.0,131.371321,31.371321,29.639547,100.0,0.0,9.818330,12 days,1,0,1,31.371321,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.721945,4.936650,1.803639,3.584877
"","",6,0,251,252 days,100.0,137.382592,37.382592,38.860759,100.0,0.0,9.818330,24 days,1,0,1,37.382592,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.833301,5.949056,1.627721,3.599300
"","",7,0,251,252 days,100.0,142.266750,42.266750,51.770207,100.0,0.0,14.701493,34 days,1,0,1,42.266750,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.855114,4.532290,1.505332,3.313458
"","",8,0,251,252 days,100.0,144.270507,44.270507,49.448649,100.0,0.0,14.701493,34 days,1,0,1,44.270507,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.781687,4.764241,1.408078,2.937241
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,99.859916,-0.140084,54.274231,100.0,0.0,1.270762,1 days,1,0,1,-0.140084,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.064885,-0.159617,0.934681,-0.102480
"","",14,0,251,252 days,100.0,104.422654,4.422654,61.024533,100.0,0.0,5.367336,20 days,1,0,1,4.422654,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.666867,1.205224,1.236541,1.032029
"","",15,0,251,252 days,100.0,113.648189,13.648189,56.037917,100.0,0.0,9.020941,22 days,1,0,1,13.648189,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.197110,2.256826,1.340222,2.030523
"","",16,0,251,252 days,100.0,94.656794,-5.343206,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-5.343206,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.255611,-0.426536,0.947342,-0.348034
"","",17,0,251,252 days,100.0,96.297779,-3.702221,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-3.702221,-3.702221,NaN,-3.702221,NaT,114 days,0.0,-3.702221,-0.092102,-0.282442,0.980887,-0.131630
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,100.000000,0.000000,-6.721865,100.0,0.0,NaN,NaT,1,0,1,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
44,84,0,0,251,252 days,100.0,94.692519,-5.307481,12.233055,100.0,0.0,16.169574,26 days,1,0,1,-5.307481,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.546954,-0.469711,0.810745,-0.679282
"","",1,0,251,252 days,100.0,94.555425,-5.444575,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-5.444575,-5.444575,NaN,-5.444575,NaT,38 days,0.0,-5.444575,-0.563164,-0.481691,0.806213,-0.699362
"","",2,0,251,252 days,100.0,94.555425,-5.444575,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-5.444575,-5.444575,NaN,-5.444575,NaT,38 days,0.0,-5.444575,-0.563164,-0.481691,0.806213,-0.699362
"","",3,0,251,252 days,100.0,94.555425,-5.444575,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-5.444575,-5.444575,NaN,-5.444575,NaT,38 days,0.0,-5.444575,-0.563164,-0.481691,0.806213,-0.699362
"","",4,0,251,252 days,100.0,104.278856,4.278856,-6.756252,100.0,0.0,9.818330,11 days,1,0,1,4.278856,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.452769,0.637231,1.217093,0.727880
"","",5,0,251,252 days,100.0,131.371321,31.371321,29.639547,100.0,0.0,9.818330,12 days,1,0,1,31.371321,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.721945,4.936650,1.803639,3.584877
"","",6,0,251,252 days,100.0,137.382592,37.382592,38.860759,100.0,0.0,9.818330,24 days,1,0,1,37.382592,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.833301,5.949056,1.627721,3.599300
"","",7,0,251,252 days,100.0,142.266750,42.266750,51.770207,100.0,0.0,14.701493,34 days,1,0,1,42.266750,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.855114,4.532290,1.505332,3.313458
"","",8,0,251,252 days,100.0,144.270507,44.270507,49.448649,100.0,0.0,14.701493,34 days,1,0,1,44.270507,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.781687,4.764241,1.408078,2.937241
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,99.859916,-0.140084,54.274231,100.0,0.0,1.270762,1 days,1,0,1,-0.140084,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.064885,-0.159617,0.934681,-0.102480
"","",14,0,251,252 days,100.0,104.422654,4.422654,61.024533,100.0,0.0,5.367336,20 days,1,0,1,4.422654,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.666867,1.205224,1.236541,1.032029
"","",15,0,251,252 days,100.0,113.648189,13.648189,56.037917,100.0,0.0,9.020941,22 days,1,0,1,13.648189,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.197110,2.256826,1.340222,2.030523
"","",16,0,251,252 days,100.0,94.656794,-5.343206,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-5.343206,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.255611,-0.426536,0.947342,-0.348034
"","",17,0,251,252 days,100.0,96.297779,-3.702221,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-3.702221,-3.702221,NaN,-3.702221,NaT,114 days,0.0,-3.702221,-0.092102,-0.282442,0.980887,-0.131630
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,100.000000,0.000000,-6.721865,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
45,85,0,0,251,252 days,100.0,94.692519,-5.307481,12.233055,100.0,0.0,16.169574,26 days,1,0,1,-5.307481,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.546954,-0.469711,0.810745,-0.679282
"","",1,0,251,252 days,100.0,95.456326,-4.543674,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-4.543674,-4.543674,NaN,-4.543674,NaT,39 days,0.0,-4.543674,-0.454382,-0.402825,0.843004,-0.566587
"","",2,0,251,252 days,100.0,95.456326,-4.543674,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-4.543674,-4.543674,NaN,-4.543674,NaT,39 days,0.0,-4.543674,-0.454382,-0.402825,0.843004,-0.566587
"","",3,0,251,252 days,100.0,95.456326,-4.543674,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-4.543674,-4.543674,NaN,-4.543674,NaT,39 days,0.0,-4.543674,-0.454382,-0.402825,0.843004,-0.566587
"","",4,0,251,252 days,100.0,101.979996,1.979996,-6.756252,100.0,0.0,9.818330,11 days,1,0,1,1.979996,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.255803,0.293384,1.120955,0.405545
"","",5,0,251,252 days,100.0,128.475199,28.475199,29.639547,100.0,0.0,9.818330,12 days,1,0,1,28.475199,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.598329,4.456201,1.741855,3.309268
"","",6,0,251,252 days,100.0,134.353950,34.353950,38.860759,100.0,0.0,9.818330,24 days,1,0,1,34.353950,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.720239,5.436440,1.586372,3.362212
"","",7,0,251,252 days,100.0,139.130435,39.130435,51.770207,100.0,0.0,14.701493,34 days,1,0,1,39.130435,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.752193,4.172173,1.475577,3.118359
"","",8,0,251,252 days,100.0,141.090018,41.090018,49.448649,100.0,0.0,14.701493,34 days,1,0,1,41.090018,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.687085,4.396754,1.385263,2.773025
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,101.145232,1.145232,54.274231,100.0,0.0,0.518341,1 days,1,0,1,1.145232,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.792329,3.208346,3.226138,2.679158
"","",14,0,251,252 days,100.0,105.766697,5.766697,61.024533,100.0,0.0,5.367336,20 days,1,0,1,5.766697,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.857960,1.576095,1.321361,1.349136
"","",15,0,251,252 days,100.0,115.110976,15.110976,56.037917,100.0,0.0,9.020941,22 days,1,0,1,15.110976,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.313920,2.506276,1.383762,2.245820
"","",16,0,251,252 days,100.0,95.875139,-4.124861,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-4.124861,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.171569,-0.330205,0.964117,-0.234110
"","",17,0,251,252 days,100.0,100.111483,0.111483,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,100.0,0.111483,0.111483,0.111483,NaN,114 days,NaT,inf,0.111483,0.132427,0.008579,1.028076,0.191147
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,100.000000,0.000000,-6.721865,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
46,86,0,0,251,252 days,100.0,93.665246,-6.334754,12.233055,100.0,0.0,16.169574,26 days,1,0,1,-6.334754,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.673722,-0.559289,0.768157,-0.832142
"","",1,0,251,252 days,100.0,96.067416,-3.932584,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-3.932584,-3.932584,NaN,-3.932584,NaT,39 days,0.0,-3.932584,-0.379016,-0.349138,0.867995,-0.476396
"","",2,0,251,252 days,100.0,96.067416,-3.932584,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-3.932584,-3.932584,NaN,-3.932584,NaT,39 days,0.0,-3.932584,-0.379016,-0.349138,0.867995,-0.476396
"","",3,0,251,252 days,100.0,96.067416,-3.932584,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-3.932584,-3.932584,NaN,-3.932584,NaT,39 days,0.0,-3.932584,-0.379016,-0.349138,0.867995,-0.476396
"","",4,0,251,252 days,100.0,105.289779,5.289779,-6.756252,100.0,0.0,6.891465,10 days,1,0,1,5.289779,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.555194,1.124839,1.294499,0.921740
"","",5,0,251,252 days,100.0,132.644889,32.644889,29.639547,100.0,0.0,6.891465,12 days,1,0,1,32.644889,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.807250,7.336456,1.906079,3.897693
"","",6,0,251,252 days,100.0,138.714436,38.714436,38.860759,100.0,0.0,6.891465,24 days,1,0,1,38.714436,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.910053,8.799136,1.683439,3.840591
"","",7,0,251,252 days,100.0,143.645943,43.645943,51.770207,100.0,0.0,14.701493,34 days,1,0,1,43.645943,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.922188,4.691787,1.539453,3.480522
"","",8,0,251,252 days,100.0,145.669125,45.669125,49.448649,100.0,0.0,14.701493,34 days,1,0,1,45.669125,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.840073,4.927001,1.430784,3.057888
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,99.481659,-0.518341,54.274231,100.0,0.0,0.518341,1 days,1,0,1,-0.518341,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-1.203500,-1.446728,0.000000,-1.203500
"","",14,0,251,252 days,100.0,104.027113,4.027113,61.024533,100.0,0.0,5.367336,20 days,1,0,1,4.027113,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.629456,1.096485,1.231095,0.970182
"","",15,0,251,252 days,100.0,113.217703,13.217703,56.037917,100.0,0.0,9.020941,22 days,1,0,1,13.217703,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.175721,2.183687,1.341011,1.995637
"","",16,0,251,252 days,100.0,94.298246,-5.701754,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-5.701754,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.284225,-0.454780,0.940816,-0.386131
"","",17,0,251,252 days,100.0,98.464912,-1.535088,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-1.535088,-1.535088,NaN,-1.535088,NaT,113 days,0.0,-1.535088,0.036756,-0.117691,1.007768,0.052887
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,100.000000,0.000000,-6.721865,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
47,87,0,0,251,252 days,100.0,93.665246,-6.334754,12.233055,100.0,0.0,16.169574,26 days,1,0,1,-6.334754,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.673722,-0.559289,0.768157,-0.832142
"","",1,0,251,252 days,100.0,92.909725,-7.090275,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-7.090275,-7.090275,NaN,-7.090275,NaT,40 days,0.0,-7.090275,-0.711784,-0.624890,0.770234,-0.873336
"","",2,0,251,252 days,100.0,92.909725,-7.090275,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-7.090275,-7.090275,NaN,-7.090275,NaT,40 days,0.0,-7.090275,-0.711784,-0.624890,0.770234,-0.873336
"","",3,0,251,252 days,100.0,92.909725,-7.090275,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-7.090275,-7.090275,NaN,-7.090275,NaT,40 days,0.0,-7.090275,-0.711784,-0.624890,0.770234,-0.873336
"","",4,0,251,252 days,100.0,105.289779,5.289779,-6.756252,100.0,0.0,6.891465,10 days,1,0,1,5.289779,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.555194,1.124839,1.294499,0.921740
"","",5,0,251,252 days,100.0,132.644889,32.644889,29.639547,100.0,0.0,6.891465,12 days,1,0,1,32.644889,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.807250,7.336456,1.906079,3.897693
"","",6,0,251,252 days,100.0,138.714436,38.714436,38.860759,100.0,0.0,6.891465,24 days,1,0,1,38.714436,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.910053,8.799136,1.683439,3.840591
"","",7,0,251,252 days,100.0,143.645943,43.645943,51.770207,100.0,0.0,14.701493,34 days,1,0,1,43.645943,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.922188,4.691787,1.539453,3.480522
"","",8,0,251,252 days,100.0,145.669125,45.669125,49.448649,100.0,0.0,14.701493,34 days,1,0,1,45.669125,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.840073,4.927001,1.430784,3.057888
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,99.481659,-0.518341,54.274231,100.0,0.0,0.518341,1 days,1,0,1,-0.518341,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-1.203500,-1.446728,0.000000,-1.203500
"","",14,0,251,252 days,100.0,104.027113,4.027113,61.024533,100.0,0.0,5.367336,20 days,1,0,1,4.027113,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.629456,1.096485,1.231095,0.970182
"","",15,0,251,252 days,100.0,113.217703,13.217703,56.037917,100.0,0.0,9.020941,22 days,1,0,1,13.217703,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.175721,2.183687,1.341011,1.995637
"","",16,0,251,252 days,100.0,94.298246,-5.701754,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-5.701754,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.284225,-0.454780,0.940816,-0.386131
"","",17,0,251,252 days,100.0,98.464912,-1.535088,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-1.535088,-1.535088,NaN,-1.535088,NaT,113 days,0.0,-1.535088,0.036756,-0.117691,1.007768,0.052887
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,100.000000,0.000000,-6.721865,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
48,88,0,0,251,252 days,100.0,93.847050,-6.152950,12.233055,100.0,0.0,16.169574,26 days,1,0,1,-6.152950,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.651944,-0.543468,0.773979,-0.805344
"","",1,0,251,252 days,100.0,94.021739,-5.978261,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-5.978261,-5.978261,NaN,-5.978261,NaT,40 days,0.0,-5.978261,-0.582662,-0.528253,0.809904,-0.717913
"","",2,0,251,252 days,100.0,94.021739,-5.978261,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-5.978261,-5.978261,NaN,-5.978261,NaT,40 days,0.0,-5.978261,-0.582662,-0.528253,0.809904,-0.717913
"","",3,0,251,252 days,100.0,94.021739,-5.978261,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-5.978261,-5.978261,NaN,-5.978261,NaT,40 days,0.0,-5.978261,-0.582662,-0.528253,0.809904,-0.717913
"","",4,0,251,252 days,100.0,106.660974,6.660974,-6.756252,100.0,0.0,5.758157,10 days,1,0,1,6.660974,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.678049,1.700232,1.382000,1.135402
